danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name,track_id,user
0.498,0.949,5,-5.918,1,0.0704,2.69e-4,1.61e-5,0.396,0.574,91.316,audio_features,2u9kn2AZkrMCb11SuaGGGi,spotify:track:2u9kn2AZkrMCb11SuaGGGi,https://api.spotify.com/v1/tracks/2u9kn2AZkrMCb11SuaGGGi,https://api.spotify.com/v1/audio-analysis/2u9kn2AZkrMCb11SuaGGGi,125120,4,Riot,2u9kn2AZkrMCb11SuaGGGi,Jillian
0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,audio_features,3kxfsdsCpFgN412fpnW85Y,spotify:track:3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/tracks/3kxfsdsCpFgN412fpnW85Y,https://api.spotify.com/v1/audio-analysis/3kxfsdsCpFgN412fpnW85Y,326933,4,Redbone,3kxfsdsCpFgN412fpnW85Y,Jillian
0.878,0.436,3,-11.184,1,0.558,0.306,0,0.112,0.861,148.94,audio_features,5sHde7fFQ5TthEulnBllhi,spotify:track:5sHde7fFQ5TthEulnBllhi,https://api.spotify.com/v1/tracks/5sHde7fFQ5TthEulnBllhi,https://api.spotify.com/v1/audio-analysis/5sHde7fFQ5TthEulnBllhi,165267,4,California,5sHde7fFQ5TthEulnBllhi,Jillian
0.473,0.409,0,-10.998,0,0.0544,0.416,0.566,0.099,0.103,139.891,audio_features,1D1oE9i8sxo8fJ1Jbgr3Ys,spotify:track:1D1oE9i8sxo8fJ1Jbgr3Ys,https://api.spotify.com/v1/tracks/1D1oE9i8sxo8fJ1Jbgr3Ys,https://api.spotify.com/v1/audio-analysis/1D1oE9i8sxo8fJ1Jbgr3Ys,255467,4,Terrified,1D1oE9i8sxo8fJ1Jbgr3Ys,Jillian
0.536,0.409,2,-6.983,0,0.0357,0.129,0.458,0.0668,0.706,200.003,audio_features,3X7xCWOmb7UdYJDGP4oNIx,spotify:track:3X7xCWOmb7UdYJDGP4oNIx,https://api.spotify.com/v1/tracks/3X7xCWOmb7UdYJDGP4oNIx,https://api.spotify.com/v1/audio-analysis/3X7xCWOmb7UdYJDGP4oNIx,382093,3,Baby Boy,3X7xCWOmb7UdYJDGP4oNIx,Jillian
0.535,0.124,1,-14.362,0,0.0313,0.969,0.22,0.0619,0.106,133.867,audio_features,5cw7g1XATH9ghXX1Qm82BX,spotify:track:5cw7g1XATH9ghXX1Qm82BX,https://api.spotify.com/v1/tracks/5cw7g1XATH9ghXX1Qm82BX,https://api.spotify.com/v1/audio-analysis/5cw7g1XATH9ghXX1Qm82BX,214080,3,The Night Me and Your Mama Met,5cw7g1XATH9ghXX1Qm82BX,Jillian
0.42,0.247,2,-13.37,0,0.036,0.705,0.00349,0.127,0.138,88.071,audio_features,7j8k8M9korrPWTERMyD7mM,spotify:track:7j8k8M9korrPWTERMyD7mM,https://api.spotify.com/v1/tracks/7j8k8M9korrPWTERMyD7mM,https://api.spotify.com/v1/audio-analysis/7j8k8M9korrPWTERMyD7mM,370773,4,Stand Tall,7j8k8M9korrPWTERMyD7mM,Jillian
0.73,0.422,5,-6.211,0,0.0678,0.123,0.00292,0.105,0.505,118.427,audio_features,28luqgS4NCuFKP6YSOtia5,spotify:track:28luqgS4NCuFKP6YSOtia5,https://api.spotify.com/v1/tracks/28luqgS4NCuFKP6YSOtia5,https://api.spotify.com/v1/audio-analysis/28luqgS4NCuFKP6YSOtia5,173785,4,Foreplay,28luqgS4NCuFKP6YSOtia5,Jillian
0.584,0.757,11,-6.004,0,0.488,0.0369,0,0.387,0.638,113.684,audio_features,0h5XOOMmk2wiyKUMj0MssT,spotify:track:0h5XOOMmk2wiyKUMj0MssT,https://api.spotify.com/v1/tracks/0h5XOOMmk2wiyKUMj0MssT,https://api.spotify.com/v1/audio-analysis/0h5XOOMmk2wiyKUMj0MssT,217887,4,CP3,0h5XOOMmk2wiyKUMj0MssT,Jillian
0.793,0.315,1,-7.457,1,0.0825,0.143,0.0142,0.113,0.541,118.824,audio_features,3mogmakkKiKWOB0tVj1X9i,spotify:track:3mogmakkKiKWOB0tVj1X9i,https://api.spotify.com/v1/tracks/3mogmakkKiKWOB0tVj1X9i,https://api.spotify.com/v1/audio-analysis/3mogmakkKiKWOB0tVj1X9i,171371,4,Foreplay,3mogmakkKiKWOB0tVj1X9i,Jillian
0.47,0.579,6,-9.474,0,0.588,0.745,1.49e-4,0.099,0.174,78.014,audio_features,1Y2KOFkSfMT7tTYHxsXyIq,spotify:track:1Y2KOFkSfMT7tTYHxsXyIq,https://api.spotify.com/v1/tracks/1Y2KOFkSfMT7tTYHxsXyIq,https://api.spotify.com/v1/audio-analysis/1Y2KOFkSfMT7tTYHxsXyIq,197784,4,Toast,1Y2KOFkSfMT7tTYHxsXyIq,Jillian
0.66,0.59,1,-5.055,0,0.405,0.765,0,0.219,0.488,123.627,audio_features,2ELE7HxFgXdFrpsu0R2KeN,spotify:track:2ELE7HxFgXdFrpsu0R2KeN,https://api.spotify.com/v1/tracks/2ELE7HxFgXdFrpsu0R2KeN,https://api.spotify.com/v1/audio-analysis/2ELE7HxFgXdFrpsu0R2KeN,146207,4,Off the Glass,2ELE7HxFgXdFrpsu0R2KeN,Jillian
0.729,0.531,6,-6.042,0,0.338,0.0461,1.21e-6,0.362,0.835,126.882,audio_features,2LPmPfgB4VzTK4S4fyGSke,spotify:track:2LPmPfgB4VzTK4S4fyGSke,https://api.spotify.com/v1/tracks/2LPmPfgB4VzTK4S4fyGSke,https://api.spotify.com/v1/audio-analysis/2LPmPfgB4VzTK4S4fyGSke,189100,4,No Peace,2LPmPfgB4VzTK4S4fyGSke,Jillian
0.825,0.527,8,-11.149,1,0.0555,0.041,0.00152,0.161,0.122,110.954,audio_features,4k2laZ1HxGc4CVr7VqQlml,spotify:track:4k2laZ1HxGc4CVr7VqQlml,https://api.spotify.com/v1/tracks/4k2laZ1HxGc4CVr7VqQlml,https://api.spotify.com/v1/audio-analysis/4k2laZ1HxGc4CVr7VqQlml,185678,4,Good Winter,4k2laZ1HxGc4CVr7VqQlml,Jillian
0.513,0.606,9,-9.775,1,0.258,0.441,5.83e-6,0.109,0.33,77.155,audio_features,64k5EJjvuRLjxxFoL51UNS,spotify:track:64k5EJjvuRLjxxFoL51UNS,https://api.spotify.com/v1/tracks/64k5EJjvuRLjxxFoL51UNS,https://api.spotify.com/v1/audio-analysis/64k5EJjvuRLjxxFoL51UNS,172330,4,Mama Loves Me,64k5EJjvuRLjxxFoL51UNS,Jillian
0.706,0.483,1,-7.929,1,0.0393,0.547,1.94e-6,0.136,0.663,92.002,audio_features,2x5Frs6ts14U4MSLrQQlXg,spotify:track:2x5Frs6ts14U4MSLrQQlXg,https://api.spotify.com/v1/tracks/2x5Frs6ts14U4MSLrQQlXg,https://api.spotify.com/v1/audio-analysis/2x5Frs6ts14U4MSLrQQlXg,331827,4,Why iii Love The Moon.,2x5Frs6ts14U4MSLrQQlXg,Jillian
0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100,audio_features,6FBzhcfgGacfXF3AmtfEaX,spotify:track:6FBzhcfgGacfXF3AmtfEaX,https://api.spotify.com/v1/tracks/6FBzhcfgGacfXF3AmtfEaX,https://api.spotify.com/v1/audio-analysis/6FBzhcfgGacfXF3AmtfEaX,129698,4,C U Girl,6FBzhcfgGacfXF3AmtfEaX,Jillian
0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,audio_features,4osgfFTICMkcGbbigdsa53,spotify:track:4osgfFTICMkcGbbigdsa53,https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,https://api.spotify.com/v1/audio-analysis/4osgfFTICMkcGbbigdsa53,302347,4,Novacane,4osgfFTICMkcGbbigdsa53,Jillian
0.747,0.378,1,-10.454,1,0.109,0.195,0.0173,0.119,0.565,160.049,audio_features,47l9wxr6RwgoTSfnseBRcf,spotify:track:47l9wxr6RwgoTSfnseBRcf,https://api.spotify.com/v1/tracks/47l9wxr6RwgoTSfnseBRcf,https://api.spotify.com/v1/audio-analysis/47l9wxr6RwgoTSfnseBRcf,326880,4,Redbone,47l9wxr6RwgoTSfnseBRcf,Jillian
0.726,0.329,0,-11.181,1,0.0408,0.331,0.00349,0.134,0.216,129.844,audio_features,7ehvyx8K9ZRbOofjeUyIic,spotify:track:7ehvyx8K9ZRbOofjeUyIic,https://api.spotify.com/v1/tracks/7ehvyx8K9ZRbOofjeUyIic,https://api.spotify.com/v1/audio-analysis/7ehvyx8K9ZRbOofjeUyIic,201107,4,Thinkin Bout You,7ehvyx8K9ZRbOofjeUyIic,Jillian
0.347,0.33,7,-19.761,1,0.149,0.74,0.931,0.557,0.0316,82.85,audio_features,0GAE689kVy7sFT2QWZH1Xa,spotify:track:0GAE689kVy7sFT2QWZH1Xa,https://api.spotify.com/v1/tracks/0GAE689kVy7sFT2QWZH1Xa,https://api.spotify.com/v1/audio-analysis/0GAE689kVy7sFT2QWZH1Xa,45640,5,Start,0GAE689kVy7sFT2QWZH1Xa,Jillian
0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747,4,Thinkin Bout You,7DfFc7a6Rwfi3YQMRbDMau,Jillian
0.706,0.57,11,-7.129,1,0.0841,0.689,0.0698,0.288,0.96,115.864,audio_features,6jypaMkKsoc5npsVzxhksl,spotify:track:6jypaMkKsoc5npsVzxhksl,https://api.spotify.com/v1/tracks/6jypaMkKsoc5npsVzxhksl,https://api.spotify.com/v1/audio-analysis/6jypaMkKsoc5npsVzxhksl,39640,4,Fertilizer,6jypaMkKsoc5npsVzxhksl,Jillian
0.529,0.608,7,-7.809,1,0.0811,0.166,0.0185,0.109,0.616,125.017,audio_features,1HwbgJAU9PZ7YbzKgVgoIF,spotify:track:1HwbgJAU9PZ7YbzKgVgoIF,https://api.spotify.com/v1/tracks/1HwbgJAU9PZ7YbzKgVgoIF,https://api.spotify.com/v1/audio-analysis/1HwbgJAU9PZ7YbzKgVgoIF,148760,4,Sierra Leone,1HwbgJAU9PZ7YbzKgVgoIF,Jillian
0.479,0.558,11,-6.074,1,0.179,0.227,0,0.0808,0.8,83.465,audio_features,6MEDfjHxnVNcYmHe3mM6L2,spotify:track:6MEDfjHxnVNcYmHe3mM6L2,https://api.spotify.com/v1/tracks/6MEDfjHxnVNcYmHe3mM6L2,https://api.spotify.com/v1/audio-analysis/6MEDfjHxnVNcYmHe3mM6L2,262680,4,Sweet Life,6MEDfjHxnVNcYmHe3mM6L2,Jillian
0.357,0.827,11,-15.868,0,0.444,0.775,0.0213,0.493,0.103,152.13,audio_features,3iW3y326xuRpNVXzOMBZy5,spotify:track:3iW3y326xuRpNVXzOMBZy5,https://api.spotify.com/v1/tracks/3iW3y326xuRpNVXzOMBZy5,https://api.spotify.com/v1/audio-analysis/3iW3y326xuRpNVXzOMBZy5,59760,1,Not Just Money,3iW3y326xuRpNVXzOMBZy5,Jillian
0.739,0.419,3,-8.241,0,0.0854,0.219,0,0.196,0.58,60.493,audio_features,0725YWm6Z0TpZ6wrNk64Eb,spotify:track:0725YWm6Z0TpZ6wrNk64Eb,https://api.spotify.com/v1/tracks/0725YWm6Z0TpZ6wrNk64Eb,https://api.spotify.com/v1/audio-analysis/0725YWm6Z0TpZ6wrNk64Eb,304760,4,Super Rich Kids,0725YWm6Z0TpZ6wrNk64Eb,Jillian
0.394,0.433,8,-13.473,1,0.374,0.485,7.81e-5,0.817,0.394,118.988,audio_features,2ohegz9maxzroKBu9YhcCM,spotify:track:2ohegz9maxzroKBu9YhcCM,https://api.spotify.com/v1/tracks/2ohegz9maxzroKBu9YhcCM,https://api.spotify.com/v1/audio-analysis/2ohegz9maxzroKBu9YhcCM,184080,1,Pilot Jones,2ohegz9maxzroKBu9YhcCM,Jillian
0.429,0.736,5,-8.017,1,0.222,0.0696,0,0.0852,0.379,89.262,audio_features,5lcyIeEfwZTs8Ajw3kdF7P,spotify:track:5lcyIeEfwZTs8Ajw3kdF7P,https://api.spotify.com/v1/tracks/5lcyIeEfwZTs8Ajw3kdF7P,https://api.spotify.com/v1/audio-analysis/5lcyIeEfwZTs8Ajw3kdF7P,224147,4,Crack Rock,5lcyIeEfwZTs8Ajw3kdF7P,Jillian
0.4,0.65,5,-6.104,0,0.0466,0.0118,7.62e-5,0.791,0.15,107.989,audio_features,4QhWbupniDd44EDtnh2bFJ,spotify:track:4QhWbupniDd44EDtnh2bFJ,https://api.spotify.com/v1/tracks/4QhWbupniDd44EDtnh2bFJ,https://api.spotify.com/v1/audio-analysis/4QhWbupniDd44EDtnh2bFJ,592920,4,Pyramids,4QhWbupniDd44EDtnh2bFJ,Jillian
0.913,0.603,8,-4.892,1,0.226,0.0272,5.03e-4,0.167,0.497,123.061,audio_features,3GZD6HmiNUhxXYf8Gch723,spotify:track:3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723,https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723,234093,4,Lost,3GZD6HmiNUhxXYf8Gch723,Jillian
0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232,audio_features,1VMdwVq0yaTc4DeqSCi7DO,spotify:track:1VMdwVq0yaTc4DeqSCi7DO,https://api.spotify.com/v1/tracks/1VMdwVq0yaTc4DeqSCi7DO,https://api.spotify.com/v1/audio-analysis/1VMdwVq0yaTc4DeqSCi7DO,76280,4,White,1VMdwVq0yaTc4DeqSCi7DO,Jillian
0.747,0.758,0,-4.743,0,0.179,0.0521,0,0.214,0.601,102.02,audio_features,0msrDPXxZpts4FRnoX0bFr,spotify:track:0msrDPXxZpts4FRnoX0bFr,https://api.spotify.com/v1/tracks/0msrDPXxZpts4FRnoX0bFr,https://api.spotify.com/v1/audio-analysis/0msrDPXxZpts4FRnoX0bFr,200240,4,Monks,0msrDPXxZpts4FRnoX0bFr,Jillian
0.359,0.367,9,-7.684,1,0.0335,0.738,1.43e-6,0.0736,0.104,83.331,audio_features,2pMPWE7PJH1PizfgGRMnR9,spotify:track:2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/tracks/2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/audio-analysis/2pMPWE7PJH1PizfgGRMnR9,175453,4,Bad Religion,2pMPWE7PJH1PizfgGRMnR9,Jillian
0.392,0.233,11,-11.012,0,0.0587,0.951,3.22e-4,0.106,0.494,176.569,audio_features,1fOkmYW3ZFkkjIdOZSf596,spotify:track:1fOkmYW3ZFkkjIdOZSf596,https://api.spotify.com/v1/tracks/1fOkmYW3ZFkkjIdOZSf596,https://api.spotify.com/v1/audio-analysis/1fOkmYW3ZFkkjIdOZSf596,268813,3,Pink Matter,1fOkmYW3ZFkkjIdOZSf596,Jillian
0.701,0.417,6,-7.818,0,0.0329,0.0888,6.48e-4,0.375,0.186,95.003,audio_features,4YZbVct8l9MnAVIROnLQdx,spotify:track:4YZbVct8l9MnAVIROnLQdx,https://api.spotify.com/v1/tracks/4YZbVct8l9MnAVIROnLQdx,https://api.spotify.com/v1/audio-analysis/4YZbVct8l9MnAVIROnLQdx,194840,4,Forrest Gump,4YZbVct8l9MnAVIROnLQdx,Jillian
0.476,0.299,2,-17.997,1,0.131,0.383,0.752,0.0878,0.384,119.487,audio_features,05tFLPSXJ1BbqIXy4Jeqfh,spotify:track:05tFLPSXJ1BbqIXy4Jeqfh,https://api.spotify.com/v1/tracks/05tFLPSXJ1BbqIXy4Jeqfh,https://api.spotify.com/v1/audio-analysis/05tFLPSXJ1BbqIXy4Jeqfh,134600,4,End,05tFLPSXJ1BbqIXy4Jeqfh,Jillian
0.631,0.396,8,-9.646,1,0.091,0.692,2.38e-4,0.109,0.129,137.989,audio_features,1ZyjmRCQy5J11z5gqywVvP,spotify:track:1ZyjmRCQy5J11z5gqywVvP,https://api.spotify.com/v1/tracks/1ZyjmRCQy5J11z5gqywVvP,https://api.spotify.com/v1/audio-analysis/1ZyjmRCQy5J11z5gqywVvP,314075,4,Nikes,1ZyjmRCQy5J11z5gqywVvP,Jillian
0.572,0.385,0,-9.581,1,0.0372,0.789,4.05e-4,0.229,0.454,116.448,audio_features,6YJZMNLwxl7am5XZEr7eqY,spotify:track:6YJZMNLwxl7am5XZEr7eqY,https://api.spotify.com/v1/tracks/6YJZMNLwxl7am5XZEr7eqY,https://api.spotify.com/v1/audio-analysis/6YJZMNLwxl7am5XZEr7eqY,249191,4,Ivy,6YJZMNLwxl7am5XZEr7eqY,Jillian
0.539,0.546,9,-7.448,1,0.106,0.674,4.86e-5,0.422,0.554,159.996,audio_features,3gATNBVu8d7oWs9WijPDjD,spotify:track:3gATNBVu8d7oWs9WijPDjD,https://api.spotify.com/v1/tracks/3gATNBVu8d7oWs9WijPDjD,https://api.spotify.com/v1/audio-analysis/3gATNBVu8d7oWs9WijPDjD,184516,3,Pink + White,3gATNBVu8d7oWs9WijPDjD,Jillian
0.65,0.424,7,-11.043,1,0.522,0.985,0,0.149,0.936,83.928,audio_features,5Pbhcu0WCRZMCKuDTHv4Uu,spotify:track:5Pbhcu0WCRZMCKuDTHv4Uu,https://api.spotify.com/v1/tracks/5Pbhcu0WCRZMCKuDTHv4Uu,https://api.spotify.com/v1/audio-analysis/5Pbhcu0WCRZMCKuDTHv4Uu,86944,3,Be Yourself,5Pbhcu0WCRZMCKuDTHv4Uu,Jillian
0.441,0.288,5,-10.627,0,0.0372,0.852,2.86e-6,0.161,0.247,126.403,audio_features,1h33ETRG7JVDtGT7daBW5B,spotify:track:1h33ETRG7JVDtGT7daBW5B,https://api.spotify.com/v1/tracks/1h33ETRG7JVDtGT7daBW5B,https://api.spotify.com/v1/audio-analysis/1h33ETRG7JVDtGT7daBW5B,257380,4,Solo,1h33ETRG7JVDtGT7daBW5B,Jillian
0.417,0.294,5,-13.665,0,0.06,0.883,5.95e-6,0.104,0.382,127.709,audio_features,3QXm6zLOV9DKgLxmwqsysO,spotify:track:3QXm6zLOV9DKgLxmwqsysO,https://api.spotify.com/v1/tracks/3QXm6zLOV9DKgLxmwqsysO,https://api.spotify.com/v1/audio-analysis/3QXm6zLOV9DKgLxmwqsysO,184600,4,Skyline To,3QXm6zLOV9DKgLxmwqsysO,Jillian
0.545,0.21,8,-10.43,1,0.0337,0.769,0,0.372,0.446,80.058,audio_features,5RRbTnSvlD5AUYsQ1Cizor,spotify:track:5RRbTnSvlD5AUYsQ1Cizor,https://api.spotify.com/v1/tracks/5RRbTnSvlD5AUYsQ1Cizor,https://api.spotify.com/v1/audio-analysis/5RRbTnSvlD5AUYsQ1Cizor,249668,4,Self Control,5RRbTnSvlD5AUYsQ1Cizor,Jillian
0.539,0.131,0,-12.786,1,0.456,0.983,0.003,0.12,0.812,107.614,audio_features,3ouh8See3icUgSb4iXnIg7,spotify:track:3ouh8See3icUgSb4iXnIg7,https://api.spotify.com/v1/tracks/3ouh8See3icUgSb4iXnIg7,https://api.spotify.com/v1/audio-analysis/3ouh8See3icUgSb4iXnIg7,66786,5,Good Guy,3ouh8See3icUgSb4iXnIg7,Jillian
0.457,0.553,5,-9.345,0,0.162,0.418,1.22e-6,0.113,0.448,89.905,audio_features,4Jle0Cjj88YkM7jbAjiFjf,spotify:track:4Jle0Cjj88YkM7jbAjiFjf,https://api.spotify.com/v1/tracks/4Jle0Cjj88YkM7jbAjiFjf,https://api.spotify.com/v1/audio-analysis/4Jle0Cjj88YkM7jbAjiFjf,307151,4,Nights,4Jle0Cjj88YkM7jbAjiFjf,Jillian
0.687,0.747,7,-6.81,0,0.146,0.406,0,0.0847,0.61,79.898,audio_features,0iqdHpozH9HIYfM0FIftfa,spotify:track:0iqdHpozH9HIYfM0FIftfa,https://api.spotify.com/v1/tracks/0iqdHpozH9HIYfM0FIftfa,https://api.spotify.com/v1/audio-analysis/0iqdHpozH9HIYfM0FIftfa,78743,4,Solo (Reprise),0iqdHpozH9HIYfM0FIftfa,Jillian
0.2,0.725,0,-6.742,1,0.0461,0.263,0.0242,0.296,0.171,154.866,audio_features,27byfAy2tCm6qUolR5Kpte,spotify:track:27byfAy2tCm6qUolR5Kpte,https://api.spotify.com/v1/tracks/27byfAy2tCm6qUolR5Kpte,https://api.spotify.com/v1/audio-analysis/27byfAy2tCm6qUolR5Kpte,158478,4,Pretty Sweet,27byfAy2tCm6qUolR5Kpte,Jillian
0.692,0.18,7,-20.549,1,0.702,0.874,0,0.248,0.727,56.32,audio_features,1Iw9Etmsrn5IsC7e7M2vqc,spotify:track:1Iw9Etmsrn5IsC7e7M2vqc,https://api.spotify.com/v1/tracks/1Iw9Etmsrn5IsC7e7M2vqc,https://api.spotify.com/v1/audio-analysis/1Iw9Etmsrn5IsC7e7M2vqc,68588,4,Facebook Story,1Iw9Etmsrn5IsC7e7M2vqc,Jillian
0.853,0.666,8,-8.401,1,0.195,0.176,0.0017,0.146,0.818,77.948,audio_features,5F7nMiz7BtmJvppXALXSbZ,spotify:track:5F7nMiz7BtmJvppXALXSbZ,https://api.spotify.com/v1/tracks/5F7nMiz7BtmJvppXALXSbZ,https://api.spotify.com/v1/audio-analysis/5F7nMiz7BtmJvppXALXSbZ,85754,4,Close To You,5F7nMiz7BtmJvppXALXSbZ,Jillian
0.445,0.0939,0,-15.585,1,0.0363,0.781,0,0.297,0.234,108.979,audio_features,4r9CtoTORnhgolvhslLdTx,spotify:track:4r9CtoTORnhgolvhslLdTx,https://api.spotify.com/v1/tracks/4r9CtoTORnhgolvhslLdTx,https://api.spotify.com/v1/audio-analysis/4r9CtoTORnhgolvhslLdTx,248808,4,White Ferrari,4r9CtoTORnhgolvhslLdTx,Jillian
0.293,0.255,4,-11.155,0,0.0416,0.975,2.48e-4,0.101,0.363,170.565,audio_features,5SDmwAmdAtDG9kyGniVBKN,spotify:track:5SDmwAmdAtDG9kyGniVBKN,https://api.spotify.com/v1/tracks/5SDmwAmdAtDG9kyGniVBKN,https://api.spotify.com/v1/audio-analysis/5SDmwAmdAtDG9kyGniVBKN,334570,5,Seigfried,5SDmwAmdAtDG9kyGniVBKN,Jillian
0.389,0.0953,6,-12.561,1,0.0471,0.931,1.5e-4,0.126,0.0759,109.267,audio_features,25imCZNjiNFsyi7W4ihirs,spotify:track:25imCZNjiNFsyi7W4ihirs,https://api.spotify.com/v1/tracks/25imCZNjiNFsyi7W4ihirs,https://api.spotify.com/v1/audio-analysis/25imCZNjiNFsyi7W4ihirs,177922,4,Godspeed,25imCZNjiNFsyi7W4ihirs,Jillian
0.273,0.83,1,-9.794,1,0.547,0.785,8.73e-5,0.468,0.2,84.648,audio_features,4pYVWodACQYeaT9whQT2Bm,spotify:track:4pYVWodACQYeaT9whQT2Bm,https://api.spotify.com/v1/tracks/4pYVWodACQYeaT9whQT2Bm,https://api.spotify.com/v1/audio-analysis/4pYVWodACQYeaT9whQT2Bm,564166,4,Futura Free,4pYVWodACQYeaT9whQT2Bm,Jillian
0.751,0.506,2,-6.435,1,0.0278,0.3,0,0.0865,0.803,108.945,audio_features,3bOhgbV6eGGnZ6qjhwrLt3,spotify:track:3bOhgbV6eGGnZ6qjhwrLt3,https://api.spotify.com/v1/tracks/3bOhgbV6eGGnZ6qjhwrLt3,https://api.spotify.com/v1/audio-analysis/3bOhgbV6eGGnZ6qjhwrLt3,244247,4,Shoot Me,3bOhgbV6eGGnZ6qjhwrLt3,Jillian
0.556,0.624,5,-7.587,0,0.0397,0.356,3.72e-6,0.0788,0.364,119.891,audio_features,3DrmwvpXcTdlSKfU1W62P3,spotify:track:3DrmwvpXcTdlSKfU1W62P3,https://api.spotify.com/v1/tracks/3DrmwvpXcTdlSKfU1W62P3,https://api.spotify.com/v1/audio-analysis/3DrmwvpXcTdlSKfU1W62P3,321091,4,Immortal,3DrmwvpXcTdlSKfU1W62P3,Jillian
0.759,0.76,9,-7.199,0,0.0322,0.0804,0,0.0818,0.731,120.006,audio_features,3YjH3TIf5SOpFlnqlRdNAE,spotify:track:3YjH3TIf5SOpFlnqlRdNAE,https://api.spotify.com/v1/tracks/3YjH3TIf5SOpFlnqlRdNAE,https://api.spotify.com/v1/audio-analysis/3YjH3TIf5SOpFlnqlRdNAE,256333,4,Savages,3YjH3TIf5SOpFlnqlRdNAE,Jillian
0.505,0.663,5,-8.136,1,0.0328,0.0282,2.36e-6,0.104,0.18,124.992,audio_features,0m448IpLItOzyAkVXbPjMi,spotify:track:0m448IpLItOzyAkVXbPjMi,https://api.spotify.com/v1/tracks/0m448IpLItOzyAkVXbPjMi,https://api.spotify.com/v1/audio-analysis/0m448IpLItOzyAkVXbPjMi,247560,4,Weeds,0m448IpLItOzyAkVXbPjMi,Jillian
0.616,0.884,4,-5.59,0,0.0327,0.0126,0,0.347,0.595,119.966,audio_features,2UvO88i50M3SzJvtRWmDed,spotify:track:2UvO88i50M3SzJvtRWmDed,https://api.spotify.com/v1/tracks/2UvO88i50M3SzJvtRWmDed,https://api.spotify.com/v1/audio-analysis/2UvO88i50M3SzJvtRWmDed,276213,4,Better Than That,2UvO88i50M3SzJvtRWmDed,Jillian
0.628,0.436,7,-11.487,0,0.0421,0.765,0.0039,0.174,0.203,108.999,audio_features,1MBooCxfco5WqDIpuxghAV,spotify:track:1MBooCxfco5WqDIpuxghAV,https://api.spotify.com/v1/tracks/1MBooCxfco5WqDIpuxghAV,https://api.spotify.com/v1/audio-analysis/1MBooCxfco5WqDIpuxghAV,277120,4,Solitaire,1MBooCxfco5WqDIpuxghAV,Jillian
0.639,0.686,9,-6.877,1,0.0757,0.158,0,0.187,0.665,110.029,audio_features,7B2MV8I8oA8EU9blzoeAgh,spotify:track:7B2MV8I8oA8EU9blzoeAgh,https://api.spotify.com/v1/tracks/7B2MV8I8oA8EU9blzoeAgh,https://api.spotify.com/v1/audio-analysis/7B2MV8I8oA8EU9blzoeAgh,205680,4,Can't Pin Me Down,7B2MV8I8oA8EU9blzoeAgh,Jillian
0.706,0.601,2,-9.131,1,0.0549,0.443,0.00793,0.161,0.886,119.96,audio_features,31cL2Hdc40Rck0wH1sDEja,spotify:track:31cL2Hdc40Rck0wH1sDEja,https://api.spotify.com/v1/tracks/31cL2Hdc40Rck0wH1sDEja,https://api.spotify.com/v1/audio-analysis/31cL2Hdc40Rck0wH1sDEja,254170,4,Gold,31cL2Hdc40Rck0wH1sDEja,Jillian
0.603,0.87,5,-7.107,1,0.0306,0.0471,0,0.271,0.357,125.982,audio_features,0LWLXfASZbIohWh4knXhRs,spotify:track:0LWLXfASZbIohWh4knXhRs,https://api.spotify.com/v1/tracks/0LWLXfASZbIohWh4knXhRs,https://api.spotify.com/v1/audio-analysis/0LWLXfASZbIohWh4knXhRs,249536,4,Forget,0LWLXfASZbIohWh4knXhRs,Jillian
0.765,0.767,0,-8.125,1,0.0301,0.374,2e-5,0.0949,0.552,120.418,audio_features,5deoPfYU3gEtcIxPgap4Gz,spotify:track:5deoPfYU3gEtcIxPgap4Gz,https://api.spotify.com/v1/tracks/5deoPfYU3gEtcIxPgap4Gz,https://api.spotify.com/v1/audio-analysis/5deoPfYU3gEtcIxPgap4Gz,254147,4,Blue,5deoPfYU3gEtcIxPgap4Gz,Jillian
